zone_id,tier,tier_name,superzone_id,resolution,crossing_weight
1914,3,inside,1914,full,96.98415609779477
1919,3,inside,1919,full,753.1819379614026
1920,3,inside,1920,full,1377.4230679091997
1921,3,inside,1921,full,184.58703129227797
1922,3,inside,1922,full,338.519656280434
1923,3,inside,1923,full,28.996312598406803
1924,3,inside,1924,full,285.94465611342457
1925,3,inside,1925,full,765.4754374094482
1926,3,inside,1926,full,52.299156286302605
1927,3,inside,1927,full,304.12968770095904
1928,3,inside,1928,full,131.42153090362262
1929,3,inside,1929,full,185.28424966234888
1930,3,inside,1930,full,125.37506227567792
1931,3,inside,1931,full,421.2243106911628
1932,3,inside,1932,full,191.30562388614635
1933,3,inside,1933,full,200.3989687251451
1934,3,inside,1934,full,75.37390637511271
1935,3,inside,1935,full,439.54215593960544
1936,3,inside,1936,full,391.77571862090554
1937,3,inside,1937,full,328.09684388486494
1938,3,inside,1938,full,902.476937696687
1939,3,inside,1939,full,428.5059374612174
1940,3,inside,1940,full,604.672813595229
1941,3,inside,1941,full,211.04371806462586
1942,3,inside,1942,full,79.14265577461629
1943,3,inside,1943,full,133.86368673850666
1944,3,inside,1944,full,817.7196832772897
1945,3,inside,1945,full,505.0757179061038
1946,3,inside,1946,full,96.19106245991134
1947,3,inside,1947,full,257.9746248136071
1948,3,inside,1948,full,307.97446807786764
1949,3,inside,1949,full,167.6277497481351
1950,3,inside,1950,full,172.93818772607483
1951,3,inside,1951,full,109.34762502054218
1952,3,inside,1952,full,151.78099964826833
1953,3,inside,1953,full,194.75021834748622
1954,3,inside,1954,full,299.8241552237887
1955,3,inside,1955,full,52.997187385873985
1956,3,inside,1956,full,62.6276250154624
1957,3,inside,1957,full,283.0430309281073
1958,3,inside,1958,full,72.72353138588369
1959,3,inside,1959,full,224.37759364141675
1960,3,inside,1960,full,189.2331873851508
1961,3,inside,1961,full,372.39509377582
1962,3,inside,1962,full,415.95349994469143
1963,3,inside,1963,full,340.0127195445675
1964,3,inside,1964,full,75.92853118554922
1965,3,inside,1965,full,400.3271877668012
1966,3,inside,1966,full,808.7549066464271
1967,3,inside,1967,full,210.3425934835832
1968,3,inside,1968,full,241.15003127713862
1969,3,inside,1969,full,415.3879693697236
1970,3,inside,1970,full,229.70237391123374
1971,3,inside,1971,full,68.41253139493347
1972,3,inside,1972,full,737.5564057098381
1973,3,inside,1973,full,757.439154830965
1974,3,inside,1974,full,255.60781217130716
1975,3,inside,1975,full,272.3046560887742
1976,3,inside,1976,full,283.25956080981996
1977,3,inside,1977,full,88.67659373796778
1978,3,inside,1978,full,163.72656214699964
1979,3,inside,1979,full,124.20671942683111
1980,3,inside,1980,full,118.72300033265492
1981,3,inside,1981,full,201.51525223501085
1982,3,inside,1982,full,446.2820305841742
1983,3,inside,1983,full,160.53834374262078
1984,3,inside,1984,full,92.05868729510985
1985,3,inside,1985,full,85.27071852468362
1988,3,inside,1988,full,38.165531268226914
1989,3,inside,1989,full,304.67443707960774
1990,3,inside,1990,full,305.6529364483722
1991,3,inside,1991,full,110.9196875297348
1992,3,inside,1992,full,32.24665612587705
1993,3,inside,1993,full,8.78349993316806
1994,3,inside,1994,full,134.7702184735972
1995,3,inside,1995,full,43.791281085592345
1996,3,inside,1996,full,162.02056200211518
1997,3,inside,1997,full,49.60324999043951
1998,3,inside,1998,full,272.51956230032374
1999,3,inside,1999,full,70.3825938833179
2000,3,inside,2000,full,104.40253131822101
2001,3,inside,2001,full,169.5573431517987
2002,3,inside,2002,full,170.45646908586787
2003,3,inside,2003,full,116.46224922554393
2004,3,inside,2004,full,128.6027185387502
2005,3,inside,2005,full,65.06971882423386
2006,3,inside,2006,full,214.96396856737556
2007,3,inside,2007,full,236.0577813495329
2013,3,inside,2013,full,193.78084353462327
2050,3,inside,2050,full,16.705593775084708
2055,3,inside,2055,full,15.413249928402365
2056,3,inside,2056,full,13.986531205126084
2057,3,inside,2057,full,32.56406260340009
2058,3,inside,2058,full,29.11046865633398
2065,3,inside,2065,full,64.46303126681596
2143,3,inside,2143,full,53.65178119741904
2144,3,inside,2144,full,174.6735627957678
2145,3,inside,2145,full,231.94612455400056
2146,3,inside,2146,full,135.59403077376192
2147,3,inside,2147,full,230.78274955695088
2151,3,inside,2151,full,18.316593715004274
2392,3,inside,2392,full,438.75912410397723
2393,3,inside,2393,full,511.21759409415245
2397,3,inside,2397,full,581.3643741468695
2398,3,inside,2398,full,401.7390307958558
2399,3,inside,2399,full,540.3646238146612
2471,3,inside,2471,full,19.69815620040754
2472,3,inside,2472,full,83.69784357585013
2473,3,inside,2473,full,43.444312451043515
2474,3,inside,2474,full,28.090031279440154
2475,3,inside,2475,full,212.6576874464663
2476,3,inside,2476,full,77.23040614070487
2477,3,inside,2477,full,555.5841877614439
2478,3,inside,2478,full,1228.8673463885498
2479,3,inside,2479,full,834.2083437851834
2480,3,inside,2480,full,467.20181239508383
2481,3,inside,2481,full,6.376093748840503
2482,3,inside,2482,full,0.1457187492196681
2483,3,inside,2483,full,65.58799971875851
2484,3,inside,2484,full,673.7104060794809
2485,3,inside,2485,full,1107.6701252319763
2486,3,inside,2486,full,630.0320933174953
2487,3,inside,2487,full,373.1201247129211
2488,3,inside,2488,full,607.3238737193897
2489,3,inside,2489,full,309.7483433807356
2493,3,inside,2493,full,30.819062306647538
2494,3,inside,2494,full,256.955374527417
2495,3,inside,2495,full,1080.7339983266575
2496,3,inside,2496,full,200.2413745465019
2497,3,inside,2497,full,857.3588421744498
2498,3,inside,2498,full,200.18012455906137
2499,3,inside,2499,full,353.1689054760791
2500,3,inside,2500,full,797.7246251932083
2501,3,inside,2501,full,369.153905922838
2502,3,inside,2502,full,903.6372192334238
2503,3,inside,2503,full,943.7375309357594
2504,3,inside,2504,full,1182.626531937829
2505,3,inside,2505,full,11.599375019664876
2506,3,inside,2506,full,53.57262503055972
2507,3,inside,2507,full,191.45359333464876
2508,3,inside,2508,full,1156.5972485519014
2509,3,inside,2509,full,503.70937424560543
2510,3,inside,2510,full,84.75803131451539
2511,3,inside,2511,full,8.130749958654633
2512,3,inside,2512,full,53.366249874190544
2513,3,inside,2513,full,72.60218750104832
2514,3,inside,2514,full,55.32890683862206
2515,3,inside,2515,full,26.043437516578706
2516,3,inside,2516,full,43.48462510079844
2517,3,inside,2517,full,22.441374972535414
2518,3,inside,2518,full,6.667531262675766
2519,3,inside,2519,full,48.04134355990391
2520,3,inside,2520,full,51.27056269069726
2521,3,inside,2521,full,2.105124988243915
2522,3,inside,2522,full,7.8530312436050735
2523,3,inside,2523,full,23.80478128917457
2524,3,inside,2524,full,0.9401249868096784
2525,3,inside,2525,full,12.100562467967393
2526,3,inside,2526,full,5.085499995504506
2527,3,inside,2527,full,1545.9155655913928
2528,3,inside,2528,full,924.1212812880112
2529,3,inside,2529,full,687.2574693198549
2530,3,inside,2530,full,635.5289362584444
2531,3,inside,2531,full,896.2918751627294
2546,3,inside,2546,full,140.31187416207104
2547,3,inside,2547,full,217.06246765000105
2548,3,inside,2548,full,156.38824998268683
2549,3,inside,2549,full,4.691374976653606
2550,3,inside,2550,full,1.4316562474268721
2551,3,inside,2551,full,169.30174977831484
2552,3,inside,2552,full,7.969062516494887
2553,3,inside,2553,full,462.20662504703796
2654,3,inside,2654,full,33.11462495265005
2655,3,inside,2655,full,11.404750038374914
2656,3,inside,2656,full,66.29784366647073
2657,3,inside,2657,full,73.94884356965485
2658,3,inside,2658,full,76.41853121956228
2661,3,inside,2661,full,201.97225006998633
2662,3,inside,2662,full,23.514374903868884
2663,3,inside,2663,full,51.193343673541676
3606,3,inside,3606,full,382.64409312597127
3611,3,inside,3611,full,10.641281227290165
3612,3,inside,3612,full,8.389437482168432
3613,3,inside,3613,full,420.0335939414217
3614,3,inside,3614,full,329.334968620984
3615,3,inside,3615,full,323.26834332285216
3616,3,inside,3616,full,849.5269671645365
3617,3,inside,3617,full,166.13953089930874
3622,3,inside,3622,full,43.5219998491084
3623,3,inside,3623,full,118.50734370225109
3624,3,inside,3624,full,462.4630607270665
3625,3,inside,3625,full,151.41459321176808
3626,3,inside,3626,full,199.76918648216815
3687,3,inside,3687,full,9954.438993929449
3688,3,inside,3688,full,1108.989967604648
5029,3,inside,5029,full,0.0
5030,3,inside,5030,full,0.0
5031,3,inside,5031,full,0.0
5049,3,inside,5049,full,0.0
5050,3,inside,5050,full,0.0
5051,3,inside,5051,full,0.0
5052,3,inside,5052,full,0.0
5053,3,inside,5053,full,0.0
5054,3,inside,5054,full,0.0
5055,3,inside,5055,full,0.0
5056,3,inside,5056,full,0.0
5057,3,inside,5057,full,0.0
5058,3,inside,5058,full,0.0
5059,3,inside,5059,full,0.0
5060,3,inside,5060,full,0.0
5097,3,inside,5097,full,0.0
6106,3,inside,6106,full,0.0
6107,3,inside,6107,full,0.0
6108,3,inside,6108,full,0.0
6109,3,inside,6109,full,0.0
2388,2,significant,2388,full,2932.2102064367937
2541,2,significant,2541,full,2871.8918788297015
3633,2,significant,3633,full,2787.1478368803655
3685,2,significant,3685,full,2562.50721417513
3689,2,significant,3689,full,2408.2391901598603
1511,2,significant,1511,full,2116.2221855239914
1501,2,significant,1501,full,1793.854842998393
3631,2,significant,3631,full,1689.6124042757438
3690,2,significant,3690,full,1689.1269590905576
3691,2,significant,3691,full,1593.662000943179
1843,2,significant,1843,full,1583.0388114043744
2560,2,significant,2560,full,1560.494093912348
1868,2,significant,1868,full,1545.3909382334678
1869,2,significant,1869,full,1441.1963770731381
3686,2,significant,3686,full,1363.7057799051836
1865,2,significant,1865,full,1317.7614998304343
2630,2,significant,2630,full,1146.8129716206458
3713,2,significant,3713,full,1145.3492751986341
2537,2,significant,2537,full,1098.9093127017404
1842,2,significant,1842,full,1061.6144988282322
1846,2,significant,1846,full,1012.2279985857167
2559,2,significant,2559,full,986.088468313741
2628,2,significant,2628,full,975.1279358385364
2532,2,significant,2532,full,956.310061911412
2534,2,significant,2534,full,949.7801867722592
1845,2,significant,1845,full,949.2872181140119
3634,2,significant,3634,full,936.6130662003125
1,2,significant,1,full,922.1947192981024
2631,2,significant,2631,full,920.9868743882835
40,2,significant,40,full,916.6153736224223
1900,2,significant,1900,full,912.7359700564266
2592,2,significant,2592,full,892.0718134821072
1675,2,significant,1675,full,855.1752500538714
2637,2,significant,2637,full,847.474593544699
2539,2,significant,2539,full,845.2724373985984
28,2,significant,28,full,840.6026572336559
2533,2,significant,2533,full,820.6516550435335
2544,2,significant,2544,full,816.6778107896098
3680,2,significant,3680,full,806.9943365132931
2405,2,significant,2405,full,762.8290618142637
2583,2,significant,2583,full,741.7049049287161
2467,2,significant,2467,full,734.9453749217791
2542,2,significant,2542,full,725.2224981325417
1499,2,significant,1499,full,724.1952811847441
2492,2,significant,2492,full,723.9648421413876
2383,2,significant,2383,full,723.3112197467563
1739,2,significant,1739,full,721.6700000152196
2652,2,significant,2652,full,713.0030934928509
1854,2,significant,1854,full,703.215125996343
662,2,significant,662,full,681.5350949078129
1867,2,significant,1867,full,680.9969686977565
38,2,significant,38,full,664.6397194239107
1918,2,significant,1918,full,663.1324060285697
1847,2,significant,1847,full,650.4841552411817
37,2,significant,37,full,610.102311309849
2564,2,significant,2564,full,606.138874944576
22,2,significant,22,full,605.4361556610238
1863,2,significant,1863,full,605.3120945262926
2653,2,significant,2653,full,599.3482816525211
1742,2,significant,1742,full,594.75531213668
1674,2,significant,1674,full,593.7889372789359
2595,2,significant,2595,full,582.2746552803874
2635,2,significant,2635,full,576.4613125996984
39,2,significant,39,full,573.6091246403957
1853,2,significant,1853,full,549.0413130245724
1837,2,significant,1837,full,539.2984061391617
1841,2,significant,1841,full,538.0881569260964
1833,2,significant,1833,full,531.0818425804464
56,2,significant,56,full,526.38215567515
2646,2,significant,2646,full,523.5421870716382
283,2,significant,283,full,517.1953434418538
21,2,significant,21,full,516.2450629043014
1832,2,significant,1832,full,515.3310313804541
3632,2,significant,3632,full,515.2558457254054
1676,2,significant,1676,full,511.96806258177094
33,2,significant,33,full,508.85771869252494
2384,2,significant,2384,full,498.32862489703984
1855,2,significant,1855,full,497.41528002909035
1750,2,significant,1750,full,492.6773435603827
2644,2,significant,2644,full,491.6614380911342
1870,2,significant,1870,full,487.4683755275182
1879,2,significant,1879,full,486.9755304053251
1769,2,significant,1769,full,485.24381230497966
1840,2,significant,1840,full,481.67959394381614
3693,2,significant,3693,full,465.486062865617
2357,2,significant,2357,full,463.5052502331964
2545,2,significant,2545,full,462.4659978106647
3604,2,significant,3604,full,458.6672190248937
2586,2,significant,2586,full,458.5100937218958
2567,2,significant,2567,full,456.584968687137
372,2,significant,372,full,456.2084068917029
2540,2,significant,2540,full,449.2775620228349
55,2,significant,55,full,447.57059217474307
2582,2,significant,2582,full,443.3479694354028
1573,2,significant,1573,full,435.283593041313
285,2,significant,285,full,423.8657187422359
1579,2,significant,1579,full,423.45846783270827
3620,2,significant,3620,full,422.20128061597643
1730,2,significant,1730,full,421.32093777546834
2624,2,significant,2624,full,419.96465585185797
1741,2,significant,1741,full,418.0328755512164
1601,2,significant,1601,full,416.6911513610976
1743,2,significant,1743,full,413.72806238495104
2647,2,significant,2647,full,412.5784378640965
2648,2,significant,2648,full,410.2388433552842
223,2,significant,223,full,405.9272821399936
1767,2,significant,1767,full,403.1598437727516
2645,2,significant,2645,full,396.64406191576563
1740,2,significant,1740,full,395.72981386743777
1768,2,significant,1768,full,394.7586251892353
2588,2,significant,2588,full,382.7994992068707
20,2,significant,20,full,377.60796888000914
